name	alpha	beta	L	m	T	OBJ	GAP	CPU	Nodes	obj_bound
poi-10-5	1.0	1.33	14.0	1	104.0	235	0.0	0.1016	52.0	235.00
poi-10-5	1.0	1.33	14.0	2	52.0	126	0.0	0.0067	1.0	126.00
poi-10-5	1.0	1.33	14.0	2	104.0	235	0.0	0.0701	9.0	235.00
poi-10-5	1.0	1.33	14.0	3	52.0	126	0.0	0.0077	1.0	126.00
poi-10-5	1.0	1.33	14.0	3	104.0	235	0.0	0.0435	21.0	235.00
poi-10-5	1.0	1.33	28.0	1	52.0	126	0.0	0.0047	1.0	126.00
poi-10-5	1.0	1.33	28.0	1	104.0	256	0.0	0.1495	113.0	256.00
poi-10-5	1.0	1.33	28.0	2	52.0	126	0.0	0.0067	1.0	126.00
poi-10-5	1.0	1.33	28.0	2	104.0	264	0.0	0.1118	36.0	264.00
poi-10-5	1.0	1.33	28.0	3	52.0	126	0.0	0.0075	1.0	126.00
poi-10-5	1.0	1.33	28.0	3	104.0	264	0.0	0.1204	17.0	264.00
poi-10-5	2.0	0.67	14.0	1	52.0	109	0.0	0.0083	1.0	109.00
poi-10-5	2.0	0.67	14.0	1	104.0	215	0.0	0.0805	8.0	215.00
poi-10-5	2.0	0.67	14.0	2	52.0	109	0.0	0.0043	1.0	109.00
poi-10-5	2.0	0.67	14.0	2	104.0	215	0.0	0.1290	8.0	215.00
poi-10-5	2.0	0.67	14.0	3	52.0	109	0.0	0.0032	1.0	109.00
poi-10-5	2.0	0.67	14.0	3	104.0	215	0.0	0.0459	8.0	215.00
poi-10-5	2.0	0.67	28.0	1	52.0	109	0.0	0.0067	1.0	109.00
poi-10-5	2.0	0.67	28.0	1	104.0	215	0.0	0.1319	7.0	215.00
poi-10-5	2.0	0.67	28.0	2	52.0	109	0.0	0.0093	1.0	109.00
poi-10-5	2.0	0.67	28.0	2	104.0	215	0.0	0.1279	38.0	215.00
poi-10-5	2.0	0.67	28.0	3	52.0	109	0.0	0.0061	1.0	109.00
poi-10-5	2.0	0.67	28.0	3	104.0	215	0.0	0.1025	15.0	215.00
poi-10-5	2.0	1.0	14.0	1	52.0	109	0.0	0.0078	1.0	109.00
poi-10-5	2.0	1.0	14.0	1	104.0	215	0.0	0.0628	12.0	215.00
poi-10-5	2.0	1.0	14.0	2	52.0	109	0.0	0.0042	1.0	109.00
poi-10-5	2.0	1.0	14.0	2	104.0	215	0.0	0.0807	21.0	215.00
poi-10-5	2.0	1.0	14.0	3	52.0	109	0.0	0.0040	1.0	109.00
poi-10-5	2.0	1.0	14.0	3	104.0	215	0.0	0.0315	21.0	215.00
poi-10-5	2.0	1.0	28.0	1	52.0	109	0.0	0.0038	1.0	109.00
poi-10-5	2.0	1.0	28.0	1	104.0	215	0.0	0.0299	19.0	215.00
poi-10-5	2.0	1.0	28.0	2	52.0	109	0.0	0.0061	1.0	109.00
poi-10-5	2.0	1.0	28.0	2	104.0	222	0.0	0.1450	67.0	222.00
poi-10-5	2.0	1.0	28.0	3	52.0	109	0.0	0.0065	1.0	109.00
poi-10-5	2.0	1.0	28.0	3	104.0	222	0.0	0.1758	119.0	222.00
poi-10-5	2.0	1.33	14.0	1	52.0	126	0.0	0.0043	1.0	126.00
poi-10-5	2.0	1.33	14.0	1	104.0	235	0.0	0.0329	7.0	235.00
poi-10-5	2.0	1.33	14.0	2	52.0	126	0.0	0.0043	1.0	126.00
poi-10-5	2.0	1.33	14.0	2	104.0	235	0.0	0.0584	54.0	235.00
poi-10-5	2.0	1.33	14.0	3	52.0	126	0.0	0.0046	1.0	126.00
poi-10-5	2.0	1.33	14.0	3	104.0	235	0.0	0.0628	54.0	235.00
poi-10-5	2.0	1.33	28.0	1	52.0	126	0.0	0.0053	1.0	126.00
poi-10-5	2.0	1.33	28.0	1	104.0	256	0.0	0.1374	59.0	256.00
poi-10-5	2.0	1.33	28.0	2	52.0	126	0.0	0.0089	1.0	126.00
poi-10-5	2.0	1.33	28.0	2	104.0	264	0.0	0.0904	20.0	264.00
poi-10-5	2.0	1.33	28.0	3	52.0	126	0.0	0.0105	1.0	126.00
poi-10-5	2.0	1.33	28.0	3	104.0	264	0.0	0.1161	21.0	264.00
poi-20-1	1.0	0.67	14.0	1	79.0	301	0.0	0.2837	100.0	301.00
poi-20-1	1.0	0.67	14.0	1	159.0	634	0.0	0.2306	104.0	634.00
poi-20-1	1.0	0.67	14.0	2	79.0	301	0.0	0.3786	20.0	301.00
poi-20-1	1.0	0.67	14.0	2	159.0	634	0.0	0.5473	222.0	634.00
poi-20-1	1.0	0.67	14.0	3	79.0	301	0.0	0.5900	126.0	301.00
poi-20-1	1.0	0.67	14.0	3	159.0	634	0.0	1.0980	309.0	634.00
poi-20-1	1.0	0.67	28.0	1	79.0	311	0.0	1.8495	750.0	311.00
poi-20-1	1.0	0.67	28.0	1	159.0	721	0.0	4.2608	771.0	721.00
poi-20-1	1.0	0.67	28.0	2	79.0	353	0.0	3.3537	615.0	353.00
poi-20-1	1.0	0.67	28.0	2	159.0	735	0.0	3.9305	864.0	735.00
poi-20-1	1.0	0.67	28.0	3	79.0	363	0.0	4.9632	408.0	363.00
poi-20-1	1.0	0.67	28.0	3	159.0	735	0.0	3.1613	276.0	735.00
poi-20-1	1.0	1.0	14.0	1	79.0	301	0.0	0.6988	108.0	301.00
poi-20-1	1.0	1.0	14.0	1	159.0	644	0.0	0.5264	351.0	644.00
poi-20-1	1.0	1.0	14.0	2	79.0	301	0.0	0.9138	147.0	301.00
poi-20-1	1.0	1.0	14.0	2	159.0	644	0.0	2.1623	469.0	644.00
poi-20-1	1.0	1.0	14.0	3	79.0	301	0.0	1.3629	152.0	301.00
poi-20-1	1.0	1.0	14.0	3	159.0	644	0.0	1.4909	585.0	644.00
poi-20-1	1.0	1.0	28.0	1	79.0	365	0.0	3.1977	1290.0	365.00
poi-20-1	1.0	1.0	28.0	1	159.0	765	0.0	26.1752	9646.0	765.00
poi-20-1	1.0	1.0	28.0	2	79.0	427	0.0	4.9968	751.0	427.00
poi-20-1	1.0	1.0	28.0	2	159.0	822	0.0	30.8651	5699.0	822.00
poi-20-1	1.0	1.0	28.0	3	79.0	443	0.0	5.2846	369.0	443.00
poi-20-1	1.0	1.0	28.0	3	159.0	822	0.0	28.8644	8710.0	822.00
poi-20-1	1.0	1.33	14.0	1	79.0	352	0.0	0.8558	159.0	352.00
poi-20-1	1.0	1.33	14.0	1	159.0	736	0.0	1.3491	144.0	736.00
poi-20-1	1.0	1.33	14.0	2	79.0	352	0.0	0.8533	154.0	352.00
poi-20-1	1.0	1.33	14.0	2	159.0	742	0.0	0.8790	118.0	742.00
poi-20-1	1.0	1.33	14.0	3	79.0	352	0.0	1.2338	262.0	352.00
poi-20-1	1.0	1.33	14.0	3	159.0	742	0.0	1.3492	177.0	742.00
poi-20-1	1.0	1.33	28.0	1	79.0	417	0.0	4.1883	775.0	417.00
poi-20-1	1.0	1.33	28.0	1	159.0	883	0.0	33.7463	9767.0	883.00
poi-20-1	1.0	1.33	28.0	2	79.0	522	0.0	6.1760	848.0	522.00
poi-20-1	1.0	1.33	28.0	2	159.0	998	0.0	28.8357	5787.0	998.00
poi-20-1	1.0	1.33	28.0	3	79.0	543	0.0	4.5382	642.0	543.00
poi-20-1	1.0	1.33	28.0	3	159.0	1017	0.0	41.1188	6964.0	1017.00
poi-20-1	2.0	0.67	14.0	1	79.0	301	0.0	0.4805	23.0	301.00
poi-20-1	2.0	0.67	14.0	1	159.0	634	0.0	1.3644	291.0	634.00
poi-20-1	2.0	0.67	14.0	2	79.0	301	0.0	0.5077	42.0	301.00
poi-20-1	2.0	0.67	14.0	2	159.0	634	0.0	0.8114	116.0	634.00
poi-20-1	2.0	0.67	14.0	3	79.0	301	0.0	1.2643	254.0	301.00
poi-20-1	2.0	0.67	14.0	3	159.0	634	0.0	0.6043	249.0	634.00
poi-20-1	2.0	0.67	28.0	1	79.0	352	0.0	1.2916	373.0	352.00
poi-20-1	2.0	0.67	28.0	1	159.0	735	0.0	1.8371	226.0	735.00
poi-20-1	2.0	0.67	28.0	2	79.0	363	0.0	3.3055	170.0	363.00
poi-20-1	2.0	0.67	28.0	2	159.0	735	0.0	4.0080	711.0	735.00
poi-20-1	2.0	0.67	28.0	3	79.0	363	0.0	4.1078	300.0	363.00
poi-20-1	2.0	0.67	28.0	3	159.0	735	0.0	3.8860	878.0	735.00
poi-20-1	2.0	1.0	14.0	1	79.0	301	0.0	0.9816	449.0	301.00
poi-20-1	2.0	1.0	14.0	1	159.0	663	0.0	0.7460	161.0	663.00
poi-20-1	2.0	1.0	14.0	2	79.0	301	0.0	1.0023	326.0	301.00
poi-20-1	2.0	1.0	14.0	2	159.0	684	0.0	0.8223	142.0	684.00
poi-20-1	2.0	1.0	14.0	3	79.0	301	0.0	0.3667	42.0	301.00
poi-20-1	2.0	1.0	14.0	3	159.0	684	0.0	1.5857	360.0	684.00
poi-20-1	2.0	1.0	28.0	1	79.0	427	0.0	1.9715	273.0	427.00
poi-20-1	2.0	1.0	28.0	1	159.0	825	0.0	7.0113	1421.0	825.00
poi-20-1	2.0	1.0	28.0	2	79.0	462	0.0	4.3488	414.0	462.00
poi-20-1	2.0	1.0	28.0	2	159.0	884	0.0	7.2117	792.0	884.00
poi-20-1	2.0	1.0	28.0	3	79.0	491	0.0	2.1342	211.0	491.00
poi-20-1	2.0	1.0	28.0	3	159.0	884	0.0	7.0556	806.0	884.00
poi-20-1	2.0	1.33	14.0	1	79.0	352	0.0	0.3598	84.0	352.00
poi-20-1	2.0	1.33	14.0	1	159.0	736	0.0	1.0448	207.0	736.00
poi-20-1	2.0	1.33	14.0	2	79.0	352	0.0	0.3719	31.0	352.00
poi-20-1	2.0	1.33	14.0	2	159.0	762	0.0	0.5762	45.0	762.00
poi-20-1	2.0	1.33	14.0	3	79.0	352	0.0	0.5867	59.0	352.00
poi-20-1	2.0	1.33	14.0	3	159.0	762	0.0	0.9561	154.0	762.00
poi-20-1	2.0	1.33	28.0	1	79.0	499	0.0	1.7648	321.0	499.00
poi-20-1	2.0	1.33	28.0	1	159.0	964	0.0	8.2248	2300.0	964.00
poi-20-1	2.0	1.33	28.0	2	79.0	585	0.0	3.6068	463.0	585.00
poi-20-1	2.0	1.33	28.0	2	159.0	1076	0.0	12.2365	2030.0	1076.00
poi-20-1	2.0	1.33	28.0	3	79.0	622	0.0	3.0948	167.0	622.00
poi-20-1	2.0	1.33	28.0	3	159.0	1082	0.0	8.0453	1092.0	1082.00
poi-20-2	1.0	0.67	13.0	1	80.0	291	0.0	0.6824	95.0	291.00
poi-20-2	1.0	0.67	13.0	1	160.0	699	0.0	0.1140	1.0	699.00
poi-20-2	1.0	0.67	13.0	2	80.0	291	0.0	0.6344	121.0	291.00
poi-20-2	1.0	0.67	13.0	2	160.0	699	0.0	0.5756	1.0	699.00
poi-20-2	1.0	0.67	13.0	3	80.0	291	0.0	1.0162	115.0	291.00
poi-20-2	1.0	0.67	13.0	3	160.0	699	0.0	0.5830	43.0	699.00
poi-20-2	1.0	0.67	26.0	1	80.0	335	0.0	1.6730	307.0	335.00
poi-20-2	1.0	0.67	26.0	1	160.0	760	0.0	6.2393	1654.0	760.00
poi-20-2	1.0	0.67	26.0	2	80.0	335	0.0	2.0524	394.0	335.00
poi-20-2	1.0	0.67	26.0	2	160.0	760	0.0	2.3205	391.0	760.00
poi-20-2	1.0	0.67	26.0	3	80.0	335	0.0	3.5653	582.0	335.00
poi-20-2	1.0	0.67	26.0	3	160.0	760	0.0	7.2893	1432.0	760.00
poi-20-2	1.0	1.0	13.0	1	80.0	291	0.0	0.6399	167.0	291.00
poi-20-2	1.0	1.0	13.0	1	160.0	713	0.0	0.4198	1.0	713.00
poi-20-2	1.0	1.0	13.0	2	80.0	291	0.0	0.4946	134.0	291.00
poi-20-2	1.0	1.0	13.0	2	160.0	713	0.0	0.3685	51.0	713.00
poi-20-2	1.0	1.0	13.0	3	80.0	291	0.0	0.6575	66.0	291.00
poi-20-2	1.0	1.0	13.0	3	160.0	713	0.0	0.8159	1.0	713.00
poi-20-2	1.0	1.0	26.0	1	80.0	359	0.0	2.2827	1058.0	359.00
poi-20-2	1.0	1.0	26.0	1	160.0	845	0.0	8.2438	3528.0	845.00
poi-20-2	1.0	1.0	26.0	2	80.0	366	0.0	5.0626	1701.0	366.00
poi-20-2	1.0	1.0	26.0	2	160.0	918	0.0	3.4177	659.0	918.00
poi-20-2	1.0	1.0	26.0	3	80.0	366	0.0	3.6921	886.0	366.00
poi-20-2	1.0	1.0	26.0	3	160.0	920	0.0	3.2404	675.0	920.00
poi-20-2	1.0	1.33	13.0	1	80.0	306	0.0	0.2592	106.0	306.00
poi-20-2	1.0	1.33	13.0	1	160.0	747	0.0	0.3230	44.0	747.00
poi-20-2	1.0	1.33	13.0	2	80.0	306	0.0	0.3608	97.0	306.00
poi-20-2	1.0	1.33	13.0	2	160.0	747	0.0	0.2101	41.0	747.00
poi-20-2	1.0	1.33	13.0	3	80.0	306	0.0	0.3021	120.0	306.00
poi-20-2	1.0	1.33	13.0	3	160.0	747	0.0	0.4129	193.0	747.00
poi-20-2	1.0	1.33	26.0	1	80.0	438	0.0	1.9873	771.0	438.00
poi-20-2	1.0	1.33	26.0	1	160.0	1004	0.0	7.5313	2283.0	1004.00
poi-20-2	1.0	1.33	26.0	2	80.0	441	0.0	6.4629	1415.0	441.00
poi-20-2	1.0	1.33	26.0	2	160.0	1056	0.0	3.7877	917.0	1056.00
poi-20-2	1.0	1.33	26.0	3	80.0	441	0.0	3.5042	316.0	441.00
poi-20-2	1.0	1.33	26.0	3	160.0	1073	0.0	9.3530	1700.0	1073.00
poi-20-2	2.0	0.67	13.0	1	80.0	291	0.0	0.3722	56.0	291.00
poi-20-2	2.0	0.67	13.0	1	160.0	699	0.0	0.3982	1.0	699.00
poi-20-2	2.0	0.67	13.0	2	80.0	291	0.0	0.5240	186.0	291.00
poi-20-2	2.0	0.67	13.0	2	160.0	699	0.0	0.2078	17.0	699.00
poi-20-2	2.0	0.67	13.0	3	80.0	291	0.0	0.6793	119.0	291.00
poi-20-2	2.0	0.67	13.0	3	160.0	699	0.0	0.9989	16.0	699.00
poi-20-2	2.0	0.67	26.0	1	80.0	335	0.0	2.0812	296.0	335.00
poi-20-2	2.0	0.67	26.0	1	160.0	782	0.0	1.5264	116.0	782.00
poi-20-2	2.0	0.67	26.0	2	80.0	378	0.0	2.8988	892.0	378.00
poi-20-2	2.0	0.67	26.0	2	160.0	791	0.0	1.9766	131.0	791.00
poi-20-2	2.0	0.67	26.0	3	80.0	378	0.0	2.2052	132.0	378.00
poi-20-2	2.0	0.67	26.0	3	160.0	791	0.0	1.0391	97.0	791.00
poi-20-2	2.0	1.0	13.0	1	80.0	291	0.0	0.9826	150.0	291.00
poi-20-2	2.0	1.0	13.0	1	160.0	716	0.0	0.7039	29.0	716.00
poi-20-2	2.0	1.0	13.0	2	80.0	291	0.0	0.4050	51.0	291.00
poi-20-2	2.0	1.0	13.0	2	160.0	716	0.0	0.2972	56.0	716.00
poi-20-2	2.0	1.0	13.0	3	80.0	291	0.0	0.7144	163.0	291.00
poi-20-2	2.0	1.0	13.0	3	160.0	716	0.0	0.6775	1.0	716.00
poi-20-2	2.0	1.0	26.0	1	80.0	394	0.0	1.2121	334.0	394.00
poi-20-2	2.0	1.0	26.0	1	160.0	906	0.0	1.7958	448.0	906.00
poi-20-2	2.0	1.0	26.0	2	80.0	465	0.0	0.9813	124.0	465.00
poi-20-2	2.0	1.0	26.0	2	160.0	927	0.0	1.9459	47.0	927.00
poi-20-2	2.0	1.0	26.0	3	80.0	465	0.0	1.8600	160.0	465.00
poi-20-2	2.0	1.0	26.0	3	160.0	927	0.0	3.5946	294.0	927.00
poi-20-2	2.0	1.33	13.0	1	80.0	306	0.0	0.6546	140.0	306.00
poi-20-2	2.0	1.33	13.0	1	160.0	750	0.0	0.1181	11.0	750.00
poi-20-2	2.0	1.33	13.0	2	80.0	306	0.0	0.8617	102.0	306.00
poi-20-2	2.0	1.33	13.0	2	160.0	750	0.0	0.3764	89.0	750.00
poi-20-2	2.0	1.33	13.0	3	80.0	306	0.0	0.2788	112.0	306.00
poi-20-2	2.0	1.33	13.0	3	160.0	750	0.0	0.4246	208.0	750.00
poi-20-2	2.0	1.33	26.0	1	80.0	468	0.0	1.3606	303.0	468.00
poi-20-2	2.0	1.33	26.0	1	160.0	1074	0.0	1.5836	611.0	1074.00
poi-20-2	2.0	1.33	26.0	2	80.0	562	0.0	1.2787	175.0	562.00
poi-20-2	2.0	1.33	26.0	2	160.0	1112	0.0	1.3540	252.0	1112.00
poi-20-2	2.0	1.33	26.0	3	80.0	562	0.0	2.2632	402.0	562.00
poi-20-2	2.0	1.33	26.0	3	160.0	1112	0.0	1.7723	326.0	1112.00
poi-20-3	1.0	0.67	15.0	1	85.0	336	0.0	0.1868	22.0	336.00
poi-20-3	1.0	0.67	15.0	1	171.0	743	0.0	0.1406	29.0	743.00
poi-20-3	1.0	0.67	15.0	2	85.0	336	0.0	0.1136	11.0	336.00
poi-20-3	1.0	0.67	15.0	2	171.0	743	0.0	0.5004	57.0	743.00
poi-20-3	1.0	0.67	15.0	3	85.0	336	0.0	0.3076	9.0	336.00
poi-20-3	1.0	0.67	15.0	3	171.0	743	0.0	0.1867	1.0	743.00
poi-20-3	1.0	0.67	31.0	1	85.0	336	0.0	0.6888	187.0	336.00
poi-20-3	1.0	0.67	31.0	1	171.0	769	0.0	1.5197	460.0	769.00
poi-20-3	1.0	0.67	31.0	2	85.0	336	0.0	2.2510	377.0	336.00
poi-20-3	1.0	0.67	31.0	2	171.0	769	0.0	6.6416	1437.0	769.00
poi-20-3	1.0	0.67	31.0	3	85.0	353	0.0	5.4877	612.0	353.00
poi-20-3	1.0	0.67	31.0	3	171.0	769	0.0	25.0176	7924.0	769.00
poi-20-3	1.0	1.0	15.0	1	85.0	336	0.0	0.4396	43.0	336.00
poi-20-3	1.0	1.0	15.0	1	171.0	773	0.0	0.3627	31.0	773.00
poi-20-3	1.0	1.0	15.0	2	85.0	336	0.0	0.4727	117.0	336.00
poi-20-3	1.0	1.0	15.0	2	171.0	773	0.0	1.0237	351.0	773.00
poi-20-3	1.0	1.0	15.0	3	85.0	336	0.0	0.7166	46.0	336.00
poi-20-3	1.0	1.0	15.0	3	171.0	773	0.0	0.9197	165.0	773.00
poi-20-3	1.0	1.0	31.0	1	85.0	336	0.0	2.3983	592.0	336.00
poi-20-3	1.0	1.0	31.0	1	171.0	856	0.0	50.6565	12416.0	856.00
poi-20-3	1.0	1.0	31.0	2	85.0	372	0.0	6.9433	1349.0	372.00
poi-20-3	1.0	1.0	31.0	2	171.0	859	0.0	132.0978	21566.0	859.00
poi-20-3	1.0	1.0	31.0	3	85.0	431	0.0	6.0788	773.0	431.00
poi-20-3	1.0	1.0	31.0	3	171.0	914	0.0	120.7515	22448.0	914.00
poi-20-3	1.0	1.33	15.0	1	85.0	387	0.0	0.3717	35.0	387.00
poi-20-3	1.0	1.33	15.0	1	171.0	840	0.0	0.2138	7.0	840.00
poi-20-3	1.0	1.33	15.0	2	85.0	387	0.0	0.3692	41.0	387.00
poi-20-3	1.0	1.33	15.0	2	171.0	840	0.0	0.8171	145.0	840.00
poi-20-3	1.0	1.33	15.0	3	85.0	387	0.0	0.2755	27.0	387.00
poi-20-3	1.0	1.33	15.0	3	171.0	840	0.0	0.6586	55.0	840.00
poi-20-3	1.0	1.33	31.0	1	85.0	419	0.0	2.6146	824.0	419.00
poi-20-3	1.0	1.33	31.0	1	171.0	992	0.0	21.0852	7310.0	992.00
poi-20-3	1.0	1.33	31.0	2	85.0	441	0.0	6.2585	1035.0	441.00
poi-20-3	1.0	1.33	31.0	2	171.0	1084	0.0	79.0412	15490.0	1084.00
poi-20-3	1.0	1.33	31.0	3	85.0	540	0.0	4.9572	822.0	540.00
poi-20-3	1.0	1.33	31.0	3	171.0	1143	0.0	112.3402	18669.0	1143.00
poi-20-3	2.0	0.67	15.0	1	85.0	336	0.0	0.0757	11.0	336.00
poi-20-3	2.0	0.67	15.0	1	171.0	755	0.0	0.0460	1.0	755.00
poi-20-3	2.0	0.67	15.0	2	85.0	336	0.0	0.0923	10.0	336.00
poi-20-3	2.0	0.67	15.0	2	171.0	755	0.0	0.0866	1.0	755.00
poi-20-3	2.0	0.67	15.0	3	85.0	336	0.0	0.5564	15.0	336.00
poi-20-3	2.0	0.67	15.0	3	171.0	755	0.0	0.6367	61.0	755.00
poi-20-3	2.0	0.67	31.0	1	85.0	336	0.0	0.9200	310.0	336.00
poi-20-3	2.0	0.67	31.0	1	171.0	769	0.0	1.8315	689.0	769.00
poi-20-3	2.0	0.67	31.0	2	85.0	382	0.0	1.4610	274.0	382.00
poi-20-3	2.0	0.67	31.0	2	171.0	801	0.0	0.5087	50.0	801.00
poi-20-3	2.0	0.67	31.0	3	85.0	387	0.0	1.2444	160.0	387.00
poi-20-3	2.0	0.67	31.0	3	171.0	801	0.0	1.3685	358.0	801.00
poi-20-3	2.0	1.0	15.0	1	85.0	336	0.0	0.0914	15.0	336.00
poi-20-3	2.0	1.0	15.0	1	171.0	773	0.0	0.8180	295.0	773.00
poi-20-3	2.0	1.0	15.0	2	85.0	336	0.0	0.9526	184.0	336.00
poi-20-3	2.0	1.0	15.0	2	171.0	773	0.0	0.7563	12.0	773.00
poi-20-3	2.0	1.0	15.0	3	85.0	336	0.0	0.4982	87.0	336.00
poi-20-3	2.0	1.0	15.0	3	171.0	773	0.0	0.5643	62.0	773.00
poi-20-3	2.0	1.0	31.0	1	85.0	372	0.0	1.7315	326.0	372.00
poi-20-3	2.0	1.0	31.0	1	171.0	859	0.0	10.8558	3009.0	859.00
poi-20-3	2.0	1.0	31.0	2	85.0	475	0.0	1.9032	241.0	475.00
poi-20-3	2.0	1.0	31.0	2	171.0	999	0.0	1.4355	86.0	999.00
poi-20-3	2.0	1.0	31.0	3	85.0	483	0.0	1.7837	161.0	483.00
poi-20-3	2.0	1.0	31.0	3	171.0	999	0.0	2.1130	22.0	999.00
poi-20-3	2.0	1.33	15.0	1	85.0	387	0.0	0.3125	26.0	387.00
poi-20-3	2.0	1.33	15.0	1	171.0	841	0.0	0.9893	270.0	841.00
poi-20-3	2.0	1.33	15.0	2	85.0	387	0.0	0.5253	51.0	387.00
poi-20-3	2.0	1.33	15.0	2	171.0	841	0.0	0.6114	88.0	841.00
poi-20-3	2.0	1.33	15.0	3	85.0	387	0.0	0.2825	23.0	387.00
poi-20-3	2.0	1.33	15.0	3	171.0	841	0.0	0.4193	72.0	841.00
poi-20-3	2.0	1.33	31.0	1	85.0	457	0.0	1.3157	404.0	457.00
poi-20-3	2.0	1.33	31.0	1	171.0	1035	0.0	13.7839	3282.0	1035.00
poi-20-3	2.0	1.33	31.0	2	85.0	598	0.0	1.5732	114.0	598.00
poi-20-3	2.0	1.33	31.0	2	171.0	1241	0.0	1.0049	1.0	1241.00
poi-20-3	2.0	1.33	31.0	3	85.0	608	0.0	1.5694	59.0	608.00
poi-20-3	2.0	1.33	31.0	3	171.0	1251	0.0	0.2234	1.0	1251.00
poi-20-4	1.0	0.67	13.0	1	78.0	412	0.0	0.5438	13.0	412.00
poi-20-4	1.0	0.67	13.0	1	157.0	797	0.0	0.1972	63.0	797.00
poi-20-4	1.0	0.67	13.0	2	78.0	412	0.0	0.5323	9.0	412.00
poi-20-4	1.0	0.67	13.0	2	157.0	797	0.0	0.4502	1.0	797.00
poi-20-4	1.0	0.67	13.0	3	78.0	412	0.0	0.7399	179.0	412.00
poi-20-4	1.0	0.67	13.0	3	157.0	797	0.0	0.8440	1.0	797.00
poi-20-4	1.0	0.67	26.0	1	78.0	412	0.0	1.4533	471.0	412.00
poi-20-4	1.0	0.67	26.0	1	157.0	798	0.0	12.5914	5417.0	798.00
poi-20-4	1.0	0.67	26.0	2	78.0	433	0.0	2.3889	541.0	433.00
poi-20-4	1.0	0.67	26.0	2	157.0	827	0.0	13.1213	5395.0	827.00
poi-20-4	1.0	0.67	26.0	3	78.0	456	0.0	4.9905	1197.0	456.00
poi-20-4	1.0	0.67	26.0	3	157.0	831	0.0	25.5991	4976.0	831.00
poi-20-4	1.0	1.0	13.0	1	78.0	412	0.0	1.0343	453.0	412.00
poi-20-4	1.0	1.0	13.0	1	157.0	811	0.0	0.6744	120.0	811.00
poi-20-4	1.0	1.0	13.0	2	78.0	412	0.0	0.4908	253.0	412.00
poi-20-4	1.0	1.0	13.0	2	157.0	811	0.0	1.3421	243.0	811.00
poi-20-4	1.0	1.0	13.0	3	78.0	412	0.0	1.6094	392.0	412.00
poi-20-4	1.0	1.0	13.0	3	157.0	811	0.0	0.8033	140.0	811.00
poi-20-4	1.0	1.0	26.0	1	78.0	460	0.0	6.3702	1850.0	460.00
poi-20-4	1.0	1.0	26.0	1	157.0	863	0.0	44.6684	15189.0	863.00
poi-20-4	1.0	1.0	26.0	2	78.0	504	0.0	3.5783	1188.0	504.00
poi-20-4	1.0	1.0	26.0	2	157.0	917	0.0	29.4362	8898.0	917.00
poi-20-4	1.0	1.0	26.0	3	78.0	511	0.0	9.8940	2227.0	511.00
poi-20-4	1.0	1.0	26.0	3	157.0	950	0.0	37.8450	7596.0	950.00
poi-20-4	1.0	1.33	13.0	1	78.0	479	0.0	0.6264	255.0	479.00
poi-20-4	1.0	1.33	13.0	1	157.0	892	0.0	0.2412	105.0	892.00
poi-20-4	1.0	1.33	13.0	2	78.0	479	0.0	0.8175	110.0	479.00
poi-20-4	1.0	1.33	13.0	2	157.0	892	0.0	0.5973	98.0	892.00
poi-20-4	1.0	1.33	13.0	3	78.0	479	0.0	0.5091	47.0	479.00
poi-20-4	1.0	1.33	13.0	3	157.0	892	0.0	0.4792	41.0	892.00
poi-20-4	1.0	1.33	26.0	1	78.0	525	0.0	6.1287	1712.0	525.00
poi-20-4	1.0	1.33	26.0	1	157.0	1014	0.0	13.9565	3883.0	1014.00
poi-20-4	1.0	1.33	26.0	2	78.0	576	0.0	4.4601	1406.0	576.00
poi-20-4	1.0	1.33	26.0	2	157.0	1070	0.0	34.5188	10287.0	1070.00
poi-20-4	1.0	1.33	26.0	3	78.0	585	0.0	10.5761	2097.0	585.00
poi-20-4	1.0	1.33	26.0	3	157.0	1098	0.0	47.9747	9366.0	1098.00
poi-20-4	2.0	0.67	13.0	1	78.0	412	0.0	0.6163	44.0	412.00
poi-20-4	2.0	0.67	13.0	1	157.0	797	0.0	0.2053	1.0	797.00
poi-20-4	2.0	0.67	13.0	2	78.0	412	0.0	0.4765	31.0	412.00
poi-20-4	2.0	0.67	13.0	2	157.0	797	0.0	0.3594	1.0	797.00
poi-20-4	2.0	0.67	13.0	3	78.0	412	0.0	0.3628	49.0	412.00
poi-20-4	2.0	0.67	13.0	3	157.0	797	0.0	0.2401	1.0	797.00
poi-20-4	2.0	0.67	26.0	1	78.0	433	0.0	1.5227	581.0	433.00
poi-20-4	2.0	0.67	26.0	1	157.0	895	0.0	0.3689	1.0	895.00
poi-20-4	2.0	0.67	26.0	2	78.0	456	0.0	2.8714	329.0	456.00
poi-20-4	2.0	0.67	26.0	2	157.0	903	0.0	0.5633	1.0	903.00
poi-20-4	2.0	0.67	26.0	3	78.0	456	0.0	2.3386	277.0	456.00
poi-20-4	2.0	0.67	26.0	3	157.0	903	0.0	0.6881	1.0	903.00
poi-20-4	2.0	1.0	13.0	1	78.0	412	0.0	0.4177	138.0	412.00
poi-20-4	2.0	1.0	13.0	1	157.0	811	0.0	0.2876	84.0	811.00
poi-20-4	2.0	1.0	13.0	2	78.0	412	0.0	0.9822	215.0	412.00
poi-20-4	2.0	1.0	13.0	2	157.0	811	0.0	0.8367	50.0	811.00
