name,alpha,beta,L,m,T,OBJ,GAP,CPU,nodes,obj_bound,root_time,root_obj,root_bound,frac_time,frac_calls,int_time,int_calls,total_cuts,frac_conn,conn,noverlap,0noverlap,proper_noverlap,depot_flyover,synchro,compl_time,y(N),z(H),w(N),LP_time,LP_obj
poi-20-1,2,0.67,28,2,79,363,0,154.887,289,363,0.956727,363,439,0.018659,178,0.009497,15,204,177,22,0,1,0,0,4,78,5,3/560,7,173.262,469
poi-20-1,2,0.67,28,2,159,735,0,231.602,645,735,0.804184,647,775,0.021367,371,0.04975,39,252,67,21,128,9,0,22,5,159,12,6/560,0,0.490851,858
poi-20-1,2,0.67,28,3,79,363,0,169.456,379,363,0.911833,343,447,0.015694,224,0.013669,17,138,103,23,1,3,0,0,8,78,5,3/560,7,191.495,469
poi-20-1,2,0.67,28,3,159,735,0,252.372,1010,735,1.59,302,760,0.035956,866,0.067215,56,266,39,79,97,7,0,36,8,159,11,7/560,0,0.508836,858
poi-20-1,2,1,14,1,79,301,0,0.547796,441,301,0.286919,301,390,0.015358,268,0.006263,7,150,144,6,0,0,0,0,0,59,7,0/60,0,0.212758,414
poi-20-1,2,1,14,1,159,663,0,0.737485,155,663,0.59016,633,726,0.009407,118,0.010139,17,138,101,35,2,0,0,0,0,159,10,4/60,0,0.108179,822
poi-20-1,2,1,14,2,79,301,0,0.536126,160,301,0.368305,301,388,0.007713,112,0.002937,5,70,63,7,0,0,0,0,0,76,6,1/60,0,0.36383,414
poi-20-1,2,1,14,2,159,684,0,0.457388,119,684,0.216335,525,744,0.005494,79,0.010451,21,112,36,73,2,0,0,1,0,159,10,5/60,0,0.131646,822
poi-20-1,2,1,14,3,79,301,0,0.39814,83,301,0.271608,301,388,0.005269,76,0.004758,8,70,55,15,0,0,0,0,0,59,7,0/60,0,0.275588,414
poi-20-1,2,1,14,3,159,684,0,0.69626,233,684,0.447137,633,732,0.015656,178,0.013106,17,210,149,53,6,0,0,2,0,159,10,5/60,0,0.153429,822
poi-20-1,2,1,28,1,79,365,0,201.558,1264,365,0.940966,358,547,0.028841,700,0.017203,26,108,44,40,18,1,0,1,4,78,5,2/560,0,140.803,566
poi-20-1,2,1,28,1,159,825,0,311.384,2076,825,0.59646,689,941,0.071836,1183,0.030252,37,448,306,48,75,3,0,11,5,159,8,6/560,0,0.146986,941
poi-20-1,2,1,28,2,79,443,0,31.064,1436,443,156.314,427,579,0.031976,885,0.028983,37,170,75,52,19,16,0,0,8,79,4,5/560,7,229.256,582
poi-20-1,2,1,28,2,159,884,0,234.024,1159,884,0.926849,660,941,0.03351,631,0.030167,25,199,70,16,86,6,0,16,5,159,8,11/560,0,0.128977,941
poi-20-1,2,1,28,3,79,483,0,284.618,952,483,135.897,427,556,0.027473,560,0.033623,35,170,109,25,17,8,0,0,11,79,5,7/560,1,269.561,582
poi-20-1,2,1,28,3,159,884,0,122.211,4057,884,105.997,585,941,0.145979,2826,0.07657,58,673,418,40,153,21,0,31,10,159,8,11/560,0,0.252022,941
poi-20-1,2,1.33,14,1,79,352,0,0.248368,17,352,0.161589,352,449,0.001713,23,0.004391,8,41,33,6,2,0,0,0,0,78,5,2/60,0,0.279182,434
poi-20-1,2,1.33,14,1,159,735,0,0.462476,252,735,0.285771,569,823,0.009186,157,0.014665,26,164,74,55,32,0,0,3,0,159,10,4/60,0,0.048629,925
poi-20-1,2,1.33,14,2,79,352,0,0.415489,21,352,0.319554,352,452,0.00273,27,0.006004,8,56,49,6,1,0,0,0,0,60,5,2/60,0,0.364773,434
poi-20-1,2,1.33,14,2,159,762,0,0.36566,80,762,0.265858,556,822,0.003633,67,0.011473,18,79,33,28,15,0,0,3,0,159,10,5/60,0,0.0452802,931
poi-20-1,2,1.33,14,3,79,352,0,0.361171,24,352,0.226368,352,452,0.003162,28,0.005097,7,69,62,6,1,0,0,0,0,60,5,2/60,0,0.248553,434
poi-20-1,2,1.33,14,3,159,762,0,105.391,59,762,0.920456,742,806,0.005754,79,0.010264,15,71,30,37,4,0,0,0,0,159,10,5/60,0,0.068013,931
poi-20-1,2,1.33,28,1,79,438,0,247.323,1229,438,116.657,367,656,0.033678,676,0.023292,33,116,44,46,17,4,0,0,5,77,5,4/560,2,177.111,685
poi-20-1,2,1.33,28,1,159,964,0,299.605,1575,964,0.845434,659,1109,0.055402,901,0.027175,38,302,159,72,57,3,0,7,4,159,8,6/560,0,0.979255,1117
poi-20-1,2,1.33,28,2,79,538,0,27.513,853,538,129.457,476,733,0.020522,506,0.035135,43,131,48,29,32,12,0,2,8,76,4,5/560,0,252.488,711
poi-20-1,2,1.33,28,2,159,1049,0,10.177,4887,1049,200.346,856,1140,0.128938,3002,0.135741,106,884,303,49,401,43,0,78,10,157,10,8/560,2,267.968,1134
poi-20-1,2,1.33,28,3,79,612,0,267.386,963,612,162.493,442,668,0.019732,597,0.031613,35,116,48,34,20,6,0,0,8,79,5,7/560,1,284.707,711
poi-20-1,2,1.33,28,3,159,1082,0,530.727,2653,1082,202.089,775,1141,0.10783,2107,0.111357,73,800,518,31,187,20,0,32,12,155,9,10/560,6,362.603,1134
poi-20-2,1,0.67,13,1,80,291,0,0.390705,72,291,0.306254,291,346,0.003914,69,0.006139,12,75,60,13,0,0,0,0,2,68,6,0/22,0,0.0637119,375
poi-20-2,1,0.67,13,1,160,691,0,0.22525,1,691,0.219588,699,699,0.000868,15,0.010098,23,75,0,66,6,0,0,2,1,160,12,1/22,0,0.119023,714
poi-20-2,1,0.67,13,2,80,291,0,0.377007,97,291,0.317349,291,351,0.004623,87,0.007473,9,58,51,7,0,0,0,0,0,80,6,0/22,0,0.0579259,375
poi-20-2,1,0.67,13,2,160,699,0,0.206705,1,699,0.200014,699,699,0.001067,17,0.010923,22,54,0,50,1,0,0,1,2,160,12,2/22,0,0.145371,714
poi-20-2,1,0.67,13,3,80,291,0,0.383064,278,291,0.253986,291,338,0.011564,187,0.007062,13,151,134,16,0,0,0,0,1,68,6,0/22,0,0.068476,375
poi-20-2,1,0.67,13,3,160,699,0,0.377474,1,699,0.369232,699,699,0.001767,23,0.012706,19,64,6,56,1,0,0,0,1,160,12,2/22,0,0.238047,714
poi-20-2,1,0.67,26,1,80,335,0,138.416,520,335,103.372,331,446,0.015703,313,0.006942,14,110,84,21,0,1,0,0,4,79,7,1/374,0,0.694841,441
poi-20-2,1,0.67,26,1,160,748,0,119.923,550,748,0.375358,500,798,0.01926,324,0.030444,37,243,55,81,78,7,0,13,9,160,11,5/374,2,112.906,776
poi-20-2,1,0.67,26,2,80,335,0,150.573,526,335,0.994309,304,474,0.016209,317,0.02246,29,122,83,22,2,4,0,1,10,79,7,1/374,0,196.714,465
poi-20-2,1,0.67,26,2,160,760,0,329.838,2492,760,0.610813,534,796,0.079254,1614,0.122464,110,835,350,125,243,24,0,65,28,160,12,5/374,0,131.114,776
poi-20-2,1,0.67,26,3,80,335,0,202.662,761,335,110.345,322,484,0.023284,427,0.012917,14,136,113,16,0,0,0,0,7,80,7,1/374,1,223.065,465
poi-20-2,1,0.67,26,3,160,760,0,154.875,4209,760,0.950627,617,799,0.166241,3228,0.159494,137,1149,673,88,230,18,0,95,45,160,12,5/374,0,211.053,776
poi-20-2,1,1,13,1,80,291,0,0.351664,138,291,0.256376,291,354,0.006258,115,0.00585,15,107,81,24,0,0,0,0,2,79,5,1/22,0,0.130291,379
poi-20-2,1,1,13,1,160,701,0,0.239738,18,701,0.206069,701,713,0.002204,31,0.011479,22,62,20,32,7,0,0,2,1,160,12,1/22,0,0.119783,725
poi-20-2,1,1,13,2,80,291,0,0.467029,136,291,0.387372,291,351,0.00706,123,0.005632,10,125,115,9,0,0,0,0,1,72,5,1/22,0,0.110325,379
poi-20-2,1,1,13,2,160,713,0,0.614443,3,713,0.596901,650,715,0.002529,30,0.014777,24,67,14,47,3,0,0,0,3,160,12,2/22,0,0.197682,725
poi-20-2,1,1,13,3,80,291,0,0.296004,82,291,0.215613,291,369,0.0046,66,0.007655,11,78,64,13,0,0,0,0,1,79,5,1/22,0,0.202504,379
poi-20-2,1,1,13,3,160,713,0,0.520991,11,713,0.5036,701,714,0.002908,40,0.014535,21,58,13,42,2,0,0,0,1,160,12,2/22,0,0.211093,725
poi-20-2,1,1,26,1,80,359,0,111.906,874,359,0.573631,347,531,0.021368,494,0.010316,17,83,49,21,6,0,0,1,6,80,5,3/374,11,111.415,505
poi-20-2,1,1,26,1,160,833,0,600.087,5015,833,177.504,794,921,0.1522,2897,0.048621,52,512,270,43,146,11,0,19,23,159,9,6/374,8,131.742,904
poi-20-2,1,1,26,2,80,359,0,186.805,628,359,0.898968,359,578,0.020083,396,0.017777,18,115,85,8,8,3,0,1,10,72,4,4/374,16,1.457,547
poi-20-2,1,1,26,2,160,893,0,170.142,523,893,0.851582,821,932,0.018091,302,0.016561,19,76,29,10,28,3,0,2,4,160,8,8/374,7,119.336,918
poi-20-2,1,1,26,3,80,366,0,130.254,467,366,0.985234,359,566,0.010068,338,0.019722,24,49,14,12,5,5,0,0,13,80,5,4/374,0,170.802,547
poi-20-2,1,1,26,3,160,918,0,158.183,706,918,0.907707,852,942,0.01769,404,0.025511,27,81,25,19,23,4,0,0,10,160,8,9/374,7,196.556,920
poi-20-2,1,1.33,13,1,80,306,0,0.215125,42,306,0.162483,306,366,0.002247,40,0.005052,15,65,37,26,0,0,0,0,2,69,5,1/22,0,0.0829289,420
poi-20-2,1,1.33,13,1,160,732,0,0.400989,101,732,0.336509,684,750,0.005727,88,0.009552,24,122,62,55,2,0,0,0,3,160,12,1/22,0,0.183351,764
poi-20-2,1,1.33,13,2,80,306,0,0.219772,54,306,0.16357,299,378,0.003118,52,0.008473,17,65,36,27,0,0,0,0,2,69,5,1/22,0,0.129979,420
poi-20-2,1,1.33,13,2,160,747,0,0.631325,50,747,0.56823,706,748,0.005137,77,0.012973,24,77,26,45,3,0,0,0,3,160,12,2/22,0,0.199489,764
poi-20-2,1,1.33,13,3,80,306,0,0.464251,107,306,0.336219,299,372,0.005965,98,0.009237,15,71,51,19,0,0,0,0,1,69,5,1/22,0,0.111019,420
poi-20-2,1,1.33,13,3,160,747,0,0.466585,46,747,0.409815,696,753,0.0033,52,0.015427,21,46,8,33,2,0,0,0,3,160,12,2/22,0,0.286183,764
poi-20-2,1,1.33,26,1,80,438,0,189.314,2173,438,0.478021,423,609,0.066607,1148,0.009038,15,416,398,12,1,1,0,0,4,73,4,4/374,12,161.749,573
poi-20-2,1,1.33,26,1,160,992,0,312.463,2509,992,0.549296,547,1082,0.085249,1476,0.036456,52,542,328,109,81,3,0,8,13,159,8,7/374,8,172.239,1047
poi-20-2,1,1.33,26,2,80,441,0,193.835,649,441,102.149,377,702,0.023674,355,0.01327,19,147,116,17,2,1,0,0,11,66,3,5/374,13,162.452,623
poi-20-2,1,1.33,26,2,160,1040,0,366.973,1606,1040,101.966,467,1127,0.048163,998,0.046841,54,367,166,76,94,7,0,10,14,159,8,10/374,9,279.336,1081
poi-20-2,1,1.33,26,3,80,441,0,263.781,739,441,183.515,426,723,0.0188,420,0.012411,17,125,84,34,0,0,0,0,7,62,3,5/374,9,17.052,623
poi-20-2,1,1.33,26,3,160,1071,0,431.221,2784,1071,0.936775,475,1129,0.083971,1850,0.076838,65,407,212,35,104,17,0,17,22,160,8,9/374,7,17.925,1090
poi-20-2,2,0.67,13,1,80,291,0,0.218413,54,291,0.15149,284,346,0.003131,55,0.006856,17,82,58,22,0,0,0,0,2,68,6,0/22,0,0.0578771,375
poi-20-2,2,0.67,13,1,160,696,0,0.208839,34,696,0.157076,640,702,0.002474,32,0.012672,19,80,32,37,8,0,0,2,1,160,12,1/22,2,0.191552,715
poi-20-2,2,0.67,13,2,80,291,0,0.321467,87,291,0.25413,287,348,0.004774,82,0.008145,14,78,63,13,0,0,0,0,2,68,6,0/22,0,0.0624721,375
poi-20-2,2,0.67,13,2,160,699,0,0.144783,1,699,0.133281,699,703,0.000674,11,0.007409,14,35,0,32,2,0,0,0,1,160,12,2/22,0,0.156062,715
poi-20-2,2,0.67,13,3,80,291,0,0.433531,54,291,0.36917,291,345,0.00467,62,0.011196,12,77,60,15,0,0,0,0,2,68,6,0/22,0,0.11111,375
poi-20-2,2,0.67,13,3,160,699,0,0.213528,1,699,0.205366,699,699,0.001891,12,0.011657,15,59,38,16,2,0,0,1,2,160,12,2/22,0,0.149599,715
poi-20-2,2,0.67,26,1,80,335,0,0.792971,794,335,0.434641,298,462,0.020596,443,0.016767,27,142,104,23,8,2,0,1,4,79,7,1/374,0,0.313096,513
poi-20-2,2,0.67,26,1,160,782,0,103.895,161,782,0.583445,603,800,0.008186,113,0.019396,26,188,74,63,42,1,0,5,3,160,11,7/374,0,0.186959,815
poi-20-2,2,0.67,26,2,80,378,0,0.753982,84,378,0.527011,318,465,0.005248,75,0.017569,23,92,68,12,6,1,0,1,4,80,6,4/374,0,0.759835,521
poi-20-2,2,0.67,26,2,160,791,0,117.209,110,791,0.9152,669,798,0.006635,75,0.025671,30,188,71,68,35,1,0,7,6,160,10,9/374,0,0.310304,815
poi-20-2,2,0.67,26,3,80,378,0,0.998408,123,378,0.654461,251,462,0.005597,87,0.011434,15,84,57,16,5,2,0,1,3,80,6,4/374,0,100.552,521
poi-20-2,2,0.67,26,3,160,791,0,182.162,240,791,138.686,752,799,0.016184,180,0.026398,27,171,94,33,26,2,0,10,6,160,10,9/374,0,0.342811,815
poi-20-2,2,1,13,1,80,291,0,0.406129,126,291,0.289822,291,351,0.00551,107,0.006029,15,132,103,28,0,0,0,0,1,80,5,1/22,0,0.153377,379
poi-20-2,2,1,13,1,160,716,0,0.190966,1,716,0.178212,716,719,0.001261,18,0.008137,21,61,5,54,1,0,0,0,1,160,11,2/22,3,0.146237,725
poi-20-2,2,1,13,2,80,291,0,0.235949,81,291,0.143244,291,366,0.003832,73,0.004088,9,67,54,13,0,0,0,0,0,68,6,0/22,0,0.107828,379
poi-20-2,2,1,13,2,160,716,0,0.180242,1,716,0.169557,716,718,0.001237,15,0.009757,19,70,19,44,4,0,0,1,2,160,11,2/22,3,0.208108,725
poi-20-2,2,1,13,3,80,291,0,0.530237,160,291,0.418876,291,357,0.008247,144,0.007109,11,93,79,13,0,0,0,0,1,68,6,0/22,0,0.128102,379
poi-20-2,2,1,13,3,160,716,0,0.541586,1,716,0.532933,716,716,0.003541,44,0.014464,29,85,16,64,2,0,0,0,3,160,11,2/22,3,0.232384,725
poi-20-2,2,1,26,1,80,394,0,102.401,782,394,0.566526,359,561,0.019569,425,0.009966,15,118,91,16,5,2,0,1,3,80,6,3/374,0,0.645863,619
poi-20-2,2,1,26,1,160,906,0,10.253,258,906,0.578704,792,933,0.010109,152,0.019992,24,111,21,35,47,2,0,4,2,160,10,6/374,0,10.879,927
poi-20-2,2,1,26,2,80,465,0,10.487,273,465,0.662137,316,587,0.008357,208,0.015736,19,82,60,8,7,2,0,0,5,80,5,5/374,0,0.628815,631
poi-20-2,2,1,26,2,160,927,0,113.251,266,927,0.566879,736,949,0.008002,152,0.018849,20,88,28,15,38,2,0,3,2,159,8,11/374,0,172.517,927
poi-20-2,2,1,26,3,80,465,0,100.509,97,465,0.735343,316,584,0.00432,81,0.015936,15,56,31,12,5,2,0,3,3,80,5,5/374,0,154.165,631
poi-20-2,2,1,26,3,160,927,0,135.527,106,927,11.051,927,936,0.005668,106,0.010973,13,37,0,21,11,1,0,0,4,158,8,11/374,5,142.511,927
poi-20-2,2,1.33,13,1,80,306,0,0.370319,80,306,0.277812,299,362,0.004983,81,0.006263,16,103,75,27,0,0,0,0,1,69,5,1/22,0,0.081003,420
poi-20-2,2,1.33,13,1,160,750,0,0.311585,92,750,0.241488,686,770,0.004988,72,0.016417,32,120,42,71,6,0,0,0,1,160,11,2/22,2,0.159722,764
poi-20-2,2,1.33,13,2,80,306,0,0.439033,121,306,0.3536,291,376,0.007007,102,0.006601,15,130,100,30,0,0,0,0,0,69,5,1/22,0,0.138738,420
poi-20-2,2,1.33,13,2,160,750,0,0.452043,80,750,0.396043,696,758,0.004973,71,0.010977,24,84,28,54,0,0,0,2,0,160,11,2/22,2,0.245364,764
poi-20-2,2,1.33,13,3,80,306,0,0.487977,88,306,0.400893,238,374,0.005318,87,0.006197,16,91,52,38,0,0,0,0,1,69,5,1/22,0,0.156631,420
poi-20-2,2,1.33,13,3,160,750,0,0.794058,99,750,0.723135,712,761,0.00751,113,0.01426,28,121,49,67,2,0,0,1,2,160,11,2/22,2,0.207918,764
poi-20-2,2,1.33,26,1,80,468,0,0.898515,294,468,0.638449,411,649,0.007663,182,0.009671,14,49,23,12,8,2,0,1,3,80,5,4/374,0,127.473,719
poi-20-2,2,1.33,26,1,160,1065,0,166.313,640,1065,0.720947,652,1123,0.022742,360,0.029368,32,147,59,10,64,4,0,7,3,160,10,8/374,0,161.039,1088
poi-20-2,2,1.33,26,2,80,562,0,180.531,834,562,0.655379,420,677,0.031272,442,0.01559,17,151,138,4,3,2,0,0,4,80,5,5/374,0,189.506,734
poi-20-2,2,1.33,26,2,160,1112,0,107.288,140,1112,0.708464,585,1136,0.004495,96,0.016449,20,46,0,22,22,0,0,2,0,159,8,11/374,0,0.766113,1112
poi-20-2,2,1.33,26,3,80,562,0,128.221,385,562,0.781208,435,672,0.013481,237,0.008284,8,72,63,4,3,1,0,0,1,80,5,5/374,0,16.499,734
poi-20-2,2,1.33,26,3,160,1112,0,11.019,134,1112,0.747566,987,1138,0.00559,96,0.014949,16,36,14,9,10,0,0,0,3,159,8,11/374,0,15.239,1112
poi-20-3,1,0.67,15,1,85,336,0,0.220495,1,336,0.190544,336,374,0.001749,28,0.002816,4,17,13,4,0,0,0,0,0,71,7,0/36,0,0.159556,364
poi-20-3,1,0.67,15,1,171,743,0,0.297723,1,743,0.269356,743,755,0.001768,19,0.004547,11,68,28,40,0,0,0,0,0,171,13,1/36,0,0.104745,789
poi-20-3,1,0.67,15,2,85,336,0,0.282217,17,336,0.236411,336,379,0.002597,28,0.003077,4,41,37,4,0,0,0,0,0,76,7,0/36,0,0.3246,364
poi-20-3,1,0.67,15,2,171,743,0,0.346787,31,743,0.311611,721,744,0.003343,41,0.004949,10,66,30,36,0,0,0,0,0,170,13,1/36,0,0.067251,789
poi-20-3,1,0.67,15,3,85,336,0,0.40711,3,336,0.39662,336,365,0.002602,36,0.003238,4,31,27,4,0,0,0,0,0,71,7,0/36,0,0.435321,364
poi-20-3,1,0.67,15,3,171,743,0,0.50695,113,743,0.413595,721,758,0.00655,94,0.007854,11,66,36,29,0,0,0,1,0,170,13,1/36,0,0.184546,789
poi-20-3,1,0.67,31,1,85,336,0,0.777661,223,336,0.478648,336,462,0.01008,130,0.003836,7,63,54,8,0,0,0,0,1,71,7,0/466,0,144.664,426
poi-20-3,1,0.67,31,1,171,769,0,109.755,419,769,0.559703,693,811,0.025457,313,0.02025,24,173,95,38,22,2,0,5,11,171,13,2/466,3,0.856341,829
poi-20-3,1,0.67,31,2,85,336,0,17.171,704,336,105.488,336,494,0.024589,390,0.010881,13,118,105,0,0,5,0,0,8,71,7,0/466,0,155.334,440
poi-20-3,1,0.67,31,2,171,769,0,243.817,1113,769,0.779514,703,813,0.034724,699,0.035957,43,226,54,98,41,6,0,10,17,171,13,2/466,3,147.126,829
poi-20-3,1,0.67,31,3,85,353,0,25.932,1153,353,106.839,318,460,0.035194,635,0.018351,20,188,163,4,1,7,0,0,13,85,4,3/466,2,164.679,440
poi-20-3,1,0.67,31,3,171,769,0,317.666,1860,769,125.618,657,810,0.049502,1086,0.053537,41,308,86,64,94,17,0,28,19,171,13,2/466,2,207.438,829
poi-20-3,1,1,15,1,85,336,0,0.384382,11,336,0.332427,336,401,0.002704,31,0.001859,2,39,39,0,0,0,0,0,0,67,5,2/36,0,0.30836,364
poi-20-3,1,1,15,1,171,773,0,0.163329,42,773,0.104234,258,802,0.00313,27,0.003409,9,118,80,37,0,0,0,1,0,170,12,2/36,0,0.358078,789
poi-20-3,1,1,15,2,85,336,0,0.285079,9,336,0.248562,336,394,0.002082,24,0.002095,3,33,29,4,0,0,0,0,0,67,5,2/36,0,0.365882,364
poi-20-3,1,1,15,2,171,773,0,0.322809,1,773,0.314419,773,773,0.001521,17,0.007557,17,84,19,64,1,0,0,0,0,171,12,2/36,1,0.313986,789
poi-20-3,1,1,15,3,85,336,0,0.475395,11,336,0.408592,336,402,0.002467,27,0.002207,2,26,26,0,0,0,0,0,0,67,5,2/36,0,0.3674,364
poi-20-3,1,1,15,3,171,773,0,0.493925,43,773,0.382827,721,775,0.004434,54,0.007769,13,84,42,42,0,0,0,0,0,171,13,1/36,0,0.343971,789
poi-20-3,1,1,31,1,85,336,0,100.809,364,336,0.616375,336,547,0.009649,227,0.009542,15,42,21,8,2,3,0,0,8,70,5,2/466,12,135.757,499
poi-20-3,1,1,31,1,171,812,0,320.374,10205,812,0.912166,417,960,0.349497,6332,0.1083,104,1689,1018,158,384,32,0,65,32,171,11,4/466,3,0.95582,944
poi-20-3,1,1,31,2,85,372,0,24.752,829,372,158.434,336,620,0.021272,493,0.02176,26,99,69,4,0,10,0,0,16,85,4,3/466,2,164.849,520
poi-20-3,1,1,31,2,171,859,0,104.789,19598,859,136.411,748,999,0.630564,12028,0.181976,138,3393,2490,73,558,78,0,142,52,168,9,8/466,1,324.285,991
poi-20-3,1,1,31,3,85,431,0,249.697,462,431,176.753,336,601,0.011393,285,0.013132,15,46,24,4,0,5,0,0,13,85,3,4/466,4,227.797,520
poi-20-3,1,1,31,3,171,906,0,151.54,27456,906,223.127,761,999,0.781694,16828,0.281533,165,3914,2682,40,772,116,0,258,46,171,7,11/466,21,0.215431,999
poi-20-3,1,1.33,15,1,85,387,0,0.249733,23,387,0.187797,387,451,0.0022,31,0.001666,2,36,36,0,0,0,0,0,0,69,4,3/36,0,0.192269,387
poi-20-3,1,1.33,15,1,171,832,0,0.230407,1,832,0.219147,832,835,0.001365,14,0.007821,17,95,28,55,10,0,0,2,0,171,11,3/36,1,0.0457249,876
poi-20-3,1,1.33,15,2,85,387,0,0.357289,11,387,0.322561,387,442,0.003103,33,0.003008,3,50,50,0,0,0,0,0,0,69,4,3/36,0,0.285904,387
poi-20-3,1,1.33,15,2,171,840,0,0.201733,1,840,0.194831,840,840,0.001402,15,0.006327,10,48,27,19,1,0,0,1,0,171,10,4/36,0,0.253488,876
poi-20-3,1,1.33,15,3,85,387,0,0.5211,3,387,0.509246,387,430,0.003587,35,0.002833,3,50,49,0,1,0,0,0,0,69,4,3/36,0,0.401285,387
poi-20-3,1,1.33,15,3,171,840,0,0.189992,1,840,0.162477,840,847,0.001094,8,0.006574,13,78,21,57,0,0,0,0,0,171,10,4/36,0,0.287744,876
poi-20-3,1,1.33,31,1,85,419,0,191.579,1155,419,0.910342,404,647,0.040641,612,0.012593,18,91,74,4,3,2,0,0,8,69,4,3/466,12,137.821,574
poi-20-3,1,1.33,31,1,171,960,0,349.533,11992,960,0.759986,383,1139,0.457996,7520,0.100624,128,2888,2275,269,247,17,0,40,40,168,9,6/466,5,230.124,1110
poi-20-3,1,1.33,31,2,85,441,0,244.172,588,441,149.471,419,749,0.01303,364,0.035735,39,72,25,0,0,26,0,0,21,81,3,3/466,0,227.491,598
poi-20-3,1,1.33,31,2,171,1060,0,563.418,7781,1060,161.222,832,1224,0.256436,4793,0.10329,87,1855,1231,83,375,46,0,85,35,171,8,9/466,6,0.542227,1236
poi-20-3,1,1.33,31,3,85,540,0,258.574,510,540,158.882,434,757,0.017014,305,0.020123,19,82,59,4,0,7,0,0,12,85,3,4/466,4,245.919,608
poi-20-3,1,1.33,31,3,171,1143,0,825.654,22487,1143,138.771,928,1247,0.591413,13051,0.074709,49,917,491,12,269,46,0,75,24,171,6,12/466,21,183.289,1246
poi-20-3,2,0.67,15,1,85,336,0,0.270272,1,336,0.227864,336,368,0.002081,24,0.002603,5,42,34,8,0,0,0,0,0,75,7,0/36,0,0.13061,364
poi-20-3,2,0.67,15,1,171,755,0,0.188278,42,755,0.120912,359,766,0.004177,40,0.006418,13,129,84,44,1,0,0,0,0,171,13,1/36,3,0.105856,789
poi-20-3,2,0.67,15,2,85,336,0,0.22671,7,336,0.210348,336,377,0.001708,19,0.003559,5,33,25,8,0,0,0,0,0,85,7,0/36,0,0.124594,364
poi-20-3,2,0.67,15,2,171,755,0,0.213314,46,755,0.143766,399,773,0.005618,36,0.008441,13,149,87,62,0,0,0,0,0,171,13,1/36,3,0.160975,789
poi-20-3,2,0.67,15,3,85,336,0,0.335442,13,336,0.284746,336,381,0.002323,25,0.003996,5,34,26,8,0,0,0,0,0,72,7,0/36,0,0.210263,364
poi-20-3,2,0.67,15,3,171,755,0,0.186983,1,755,0.177588,755,763,0.001516,13,0.005109,10,68,27,41,0,0,0,0,0,171,13,1/36,3,0.212764,789
poi-20-3,2,0.67,31,1,85,336,0,0.794286,113,336,0.569318,336,440,0.006637,80,0.002887,6,51,43,8,0,0,0,0,0,85,7,0/466,0,110.182,440
poi-20-3,2,0.67,31,1,171,769,0,1.041,168,769,0.578972,646,817,0.010046,108,0.014457,28,179,88,78,11,0,0,2,0,169,13,2/466,0,0.726586,829
poi-20-3,2,0.67,31,2,85,382,0,172.243,109,382,12.615,343,492,0.006469,83,0.008954,12,37,27,8,0,2,0,0,0,83,4,4/466,0,110.654,440
poi-20-3,2,0.67,31,2,171,769,0,18.312,857,769,0.665963,604,812,0.025099,508,0.029665,30,234,99,58,62,1,0,13,1,168,13,2/466,0,120.731,829
poi-20-3,2,0.67,31,3,85,387,0,147.617,151,387,0.925604,387,459,0.008149,126,0.004744,6,34,29,4,0,1,0,0,0,83,4,5/466,0,134.723,440
poi-20-3,2,0.67,31,3,171,801,0,288.842,708,801,184.788,604,809,0.025675,560,0.061305,58,324,76,121,92,9,0,25,1,171,11,9/466,0,172.841,829
poi-20-3,2,1,15,1,85,336,0,0.234835,12,336,0.183741,336,398,0.002502,25,0.001822,2,51,51,0,0,0,0,0,0,67,5,2/36,0,0.149749,364
poi-20-3,2,1,15,1,171,773,0,0.188083,25,773,0.163029,523,788,0.001723,20,0.006043,13,62,30,30,0,0,0,2,0,168,11,3/36,3,0.178479,789
poi-20-3,2,1,15,2,85,336,0,0.278164,16,336,0.211814,336,416,0.001919,27,0.002066,2,26,26,0,0,0,0,0,0,67,5,2/36,0,0.253118,364
poi-20-3,2,1,15,2,171,773,0,0.283326,25,773,0.240868,597,800,0.002393,29,0.006342,15,106,24,81,1,0,0,0,0,171,12,2/36,0,0.388054,789
poi-20-3,2,1,15,3,85,336,0,0.362706,19,336,0.302485,336,404,0.002753,38,0.003386,4,35,31,4,0,0,0,0,0,67,5,2/36,0,0.325951,364
poi-20-3,2,1,15,3,171,773,0,0.26864,29,773,0.211069,530,792,0.003072,24,0.005536,14,125,57,68,0,0,0,0,0,170,12,2/36,0,0.275564,789
poi-20-3,2,1,31,1,85,372,0,122.599,319,372,0.882095,336,593,0.009328,197,0.00412,7,26,18,8,0,0,0,0,0,84,4,3/466,5,176.921,520
poi-20-3,2,1,31,1,171,859,0,536.599,3008,859,0.651348,797,979,0.101499,1691,0.033191,35,535,368,39,107,6,0,14,1,170,10,7/466,0,15.653,947
poi-20-3,2,1,31,2,85,475,0,18.466,100,475,137.625,408,630,0.007322,97,0.006387,9,42,32,8,0,2,0,0,0,83,4,4/466,0,185.083,520
poi-20-3,2,1,31,2,171,975,0,536.468,4373,975,104.693,947,999,0.11205,2416,0.021918,18,89,0,0,69,5,0,14,1,170,9,9/466,7,0.788832,999
poi-20-3,2,1,31,3,85,483,0,143.769,156,483,107.485,483,596,0.008789,103,0.00296,4,64,59,4,0,1,0,0,0,83,4,5/466,0,151.431,520
