InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
r-100-5	1	1	24	2	132	2490	2.5999149	5000	2.5999149
r-100-5	1	1	24	2	264	4243	6.3621857	5000	6.3621857
r-100-5	1	1	24	3	132	2637	2.7003788	5000	2.7003788
r-100-5	1	1	24	3	264	4267	6.6683779	5000	6.6683779
r-125-1	1	1	11	1	151	3213	4.8293393	5000	4.8293393
r-125-1	1	1	11	1	303	5229	12.9258294	5000	12.9258294
r-125-1	1	1	11	2	151	3524	4.451697	5000	4.451697
r-125-1	1	1	11	2	303	5418	12.513099	5000	12.513099
r-125-1	1	1	11	3	151	3529	4.6514795	5000	4.6514795
r-125-1	1	1	11	3	303	5467	12.5822625	5000	12.5822625
r-125-1	1	1	23	1	151	2981	5.3573839	5000	5.3573839
r-125-1	1	1	23	1	303	4972	13.9483655	5000	13.9483655
r-125-1	1	1	23	2	151	3257	5.8178026	5000	5.8178026
r-125-1	1	1	23	2	303	4986	15.1595768	5000	15.1595768
r-125-1	1	1	23	3	151	3629	6.2958827	5000	6.2958827
r-125-1	1	1	23	3	303	5325	15.9322815	5000	15.9322815
r-125-2	1	1	13	1	153	2811	3.931382	5000	3.931382
r-125-2	1	1	13	1	307	4985	12.3057468	5000	12.3057468
r-125-2	1	1	13	2	153	3042	3.8763448	5000	3.8763448
r-125-2	1	1	13	2	307	5157	12.2375562	5000	12.2375562
r-125-2	1	1	13	3	153	3126	3.8125718	5000	3.8125718
r-125-2	1	1	13	3	307	5233	12.2302371	5000	12.2302371
r-125-2	1	1	26	1	153	2707	4.3705823	5000	4.3705823
r-125-2	1	1	26	1	307	4479	12.3724415	5000	12.3724415
r-125-2	1	1	26	2	153	2888	4.7701436	5000	4.7701436
r-125-2	1	1	26	2	307	4585	13.2439661	5000	13.2439661
r-125-2	1	1	26	3	153	3149	5.2069799	5000	5.2069799
r-125-2	1	1	26	3	307	4808	14.0372983	5000	14.0372983
r-125-3	1	1	12	1	156	2933	4.1617447	5000	4.1617447
r-125-3	1	1	12	1	312	4613	12.1148462	5000	12.1148462
r-125-3	1	1	12	2	156	3149	3.8263125	5000	3.8263125
r-125-3	1	1	12	2	312	4751	11.7675552	5000	11.7675552
r-125-3	1	1	12	3	156	3033	3.9534439	5000	3.9534439
r-125-3	1	1	12	3	312	5064	11.8275234	5000	11.8275234
r-125-3	1	1	25	1	156	2674	4.5791418	5000	4.5791418
r-125-3	1	1	25	1	312	4418	12.3630933	5000	12.3630933
r-125-3	1	1	25	2	156	2753	4.801784	5000	4.801784
r-125-3	1	1	25	2	312	4451	13.2128932	5000	13.2128932
r-125-3	1	1	25	3	156	2956	5.2227596	5000	5.2227596
r-125-3	1	1	25	3	312	4588	14.2473546	5000	14.2473546
r-125-4	1	1	12	1	166	2898	4.6711124	5000	4.6711124
r-125-4	1	1	12	1	332	4757	12.7387316	5000	12.7387316
r-125-4	1	1	12	2	166	3157	4.4855803	5000	4.4855803
r-125-4	1	1	12	2	332	5020	12.7836957	5000	12.7836957
r-125-4	1	1	12	3	166	3210	4.3717407	5000	4.3717407
r-125-4	1	1	12	3	332	5086	12.2932423	5000	12.2932423
r-125-4	1	1	25	1	166	2775	5.3535166	5000	5.3535166
r-125-4	1	1	25	1	332	4592	14.1285561	5000	14.1285561
r-125-4	1	1	25	2	166	2981	5.8109347	5000	5.8109347
r-125-4	1	1	25	2	332	4682	14.8958865	5000	14.8958865
r-125-4	1	1	25	3	166	2980	6.0475301	5000	6.0475301
r-125-4	1	1	25	3	332	5065	15.9953515	5000	15.9953515
r-125-5	1	1	13	1	157	2667	4.0333302	5000	4.0333302
r-125-5	1	1	13	1	314	5004	12.7479922	5000	12.7479922
r-125-5	1	1	13	2	157	2947	3.8813116	5000	3.8813116
r-125-5	1	1	13	2	314	5285	12.5272957	5000	12.5272957
r-125-5	1	1	13	3	157	3167	3.8713868	5000	3.8713868
r-125-5	1	1	13	3	314	5684	12.1582368	5000	12.1582368
r-125-5	1	1	26	1	157	2682	4.341271	5000	4.341271
r-125-5	1	1	26	1	314	4728	13.3527589	5000	13.3527589
r-125-5	1	1	26	2	157	2898	4.5865398	5000	4.5865398
r-125-5	1	1	26	2	314	5021	14.5129346	5000	14.5129346
r-125-5	1	1	26	3	157	2958	4.8602669	5000	4.8602669
r-125-5	1	1	26	3	314	5374	15.1529557	5000	15.1529557
r-150-1	1	1	12	1	170	3144	6.8147459	5000	6.8147459
r-150-1	1	1	12	1	340	6088	23.0010485	5000	23.0010485
r-150-1	1	1	12	2	170	3441	6.5451709	5000	6.5451709
r-150-1	1	1	12	2	340	6270	21.791276	5000	21.791276
r-150-1	1	1	12	3	170	3800	6.4518377	5000	6.4518377
r-150-1	1	1	12	3	340	6639	22.4530757	5000	22.4530757
