InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
r-75-3	1	0.67	13	1	131	1773	3.9394102	3135	1.5244817
r-75-3	1	0.67	13	1	262	3188	6.917813	1207	1.2790663
r-75-3	1	0.67	13	2	131	1804	2.6988635	393	0.1448273
r-75-3	1	0.67	13	2	262	3202	6.8909818	1025	1.0295479
r-75-3	1	0.67	13	3	131	1792	2.7014415	151	0.0522423
r-75-3	1	0.67	13	3	262	3235	10.453413	3881	4.4580957
r-75-3	1	0.67	26	1	131	1902	3.4250331	279	0.1309341
r-75-3	1	0.67	26	1	262	3272	9.2351591	43	0.0394989
r-75-3	1	0.67	26	2	131	2020	4.3396404	267	0.1856145
r-75-3	1	0.67	26	2	262	3345	13.5373814	977	2.0317887
r-75-3	1	0.67	26	3	131	1988	5.649204	965	0.878689
r-75-3	1	0.67	26	3	262	3357	17.508236	1779	4.5242904
r-75-3	1	1	13	1	131	1864	2.2351697	327	0.1088457
r-75-3	1	1	13	1	262	3287	9.314204	3399	3.692225
r-75-3	1	1	13	2	131	1928	1.8631547	409	0.1169402
r-75-3	1	1	13	2	262	3313	5.2120164	1282	0.9945589
r-75-3	1	1	13	3	131	1934	1.766372	584	0.1641176
r-75-3	1	1	13	3	262	3434	9.4156058	7452	5.5856514
r-75-3	1	1	26	1	131	1984	3.5881741	1523	0.8193662
r-75-3	1	1	26	1	262	3341	20.1822542	9063	12.8082549
r-75-3	1	1	26	2	131	2092	2.2184752	435	0.1650839
r-75-3	1	1	26	2	262	3492	6.4512255	1678	1.4419424
r-75-3	1	1	26	3	131	2179	2.0353883	332	0.1268217
r-75-3	1	1	26	3	262	3687	8.9417351	4914	4.3423825
r-75-3	1	1.33	13	1	131	2184	2.676474	1141	0.4610838
r-75-3	1	1.33	13	1	262	3860	5.8022433	296	0.1752734
r-75-3	1	1.33	13	2	131	2434	2.5240361	2167	0.7483619
r-75-3	1	1.33	13	2	262	3999	9.6042367	6494	5.3426006
r-75-3	1	1.33	13	3	131	2393	2.8303877	3629	1.1727127
r-75-3	1	1.33	13	3	262	4068	7.4992638	4743	3.6008598
r-75-3	1	1.33	26	1	131	2162	3.3233382	888	0.4633519
r-75-3	1	1.33	26	1	262	3760	7.5425049	77	0.0686102
r-75-3	1	1.33	26	2	131	2470	2.1695254	163	0.0664451
r-75-3	1	1.33	26	2	262	4205	7.6543022	2522	2.485173
r-75-3	1	1.33	26	3	131	2698	1.9992413	132	0.0552758
r-75-3	1	1.33	26	3	262	4514	9.5212177	5497	4.9055303
r-75-3	2	0.67	13	1	131	1948	3.37913	1986	0.9412386
r-75-3	2	0.67	13	1	262	3245	5.2798536	273	0.1887836
r-75-3	2	0.67	13	2	131	1986	4.7771813	4375	2.2075584
r-75-3	2	0.67	13	2	262	3320	6.2060775	1160	1.0420082
r-75-3	2	0.67	13	3	131	1965	2.6851146	210	0.0722245
r-75-3	2	0.67	13	3	262	3319	8.9145164	3662	3.7160026
r-75-3	2	0.67	26	1	131	2244	6.68061	3276	2.5961358
r-75-3	2	0.67	26	1	262	3438	18.9442885	5916	9.991303
r-75-3	2	0.67	26	2	131	2306	5.519114	492	0.3652888
r-75-3	2	0.67	26	2	262	3497	13.5184773	2147	3.8816113
r-75-3	2	0.67	26	3	131	2313	6.2242987	356	0.3350388
r-75-3	2	0.67	26	3	262	3518	14.3962635	2212	4.1901234
r-75-3	2	1	13	1	131	2121	4.2439191	5226	2.1204986
r-75-3	2	1	13	1	262	3436	5.9911871	1233	1.1185044
r-75-3	2	1	13	2	131	2186	1.8462895	158	0.0417446
r-75-3	2	1	13	2	262	3589	8.3219043	5545	4.35995
r-75-3	2	1	13	3	131	2241	4.7745901	9037	3.0947125
r-75-3	2	1	13	3	262	3604	4.014201	478	0.2718036
r-75-3	2	1	26	1	131	2438	4.0660855	3008	1.5003075
r-75-3	2	1	26	1	262	3751	19.152691	11947	13.4247399
r-75-3	2	1	26	2	131	2772	3.5480689	2843	1.2610802
r-75-3	2	1	26	2	262	3763	4.481608	21	0.0119428
r-75-3	2	1	26	3	131	2924	5.6024255	7797	3.3617701
r-75-3	2	1	26	3	262	3763	4.2130902	16	0.0109465
r-75-3	2	1.33	13	1	131	2520	3.2742215	2883	1.1617356
r-75-3	2	1.33	13	1	262	4037	7.0653252	2446	2.2543092
r-75-3	2	1.33	13	2	131	2662	2.7800136	2840	0.9590039
r-75-3	2	1.33	13	2	262	4316	4.2127134	373	0.207468
r-75-3	2	1.33	13	3	131	2674	1.9601843	691	0.2127884
r-75-3	2	1.33	13	3	262	4419	6.6998789	3864	2.8521657
r-75-3	2	1.33	26	1	131	2842	4.6084767	3829	1.9646523
r-75-3	2	1.33	26	1	262	4359	5.6464087	54	0.0283784
r-75-3	2	1.33	26	2	131	3256	6.3341829	8719	3.9827165
r-75-3	2	1.33	26	2	262	4649	7.6472345	3267	2.9844086
r-75-3	2	1.33	26	3	131	3524	3.0377381	1864	0.7801181
r-75-3	2	1.33	26	3	262	4726	8.2316086	4237	3.7341914
r-75-4	1	0.67	12	1	133	1866	2.8726909	400	0.1603995
r-75-4	1	0.67	12	1	266	3165	10.7753289	4723	5.1682703
r-75-4	1	0.67	12	2	133	1841	4.3789318	2542	1.4693163
r-75-4	1	0.67	12	2	266	3216	5.9986551	94	0.058975
r-75-4	1	0.67	12	3	133	1844	3.6522677	1068	0.6165738
r-75-4	1	0.67	12	3	266	3261	9.5354363	3080	3.4759997
r-75-4	1	0.67	24	1	133	1975	4.69132	842	0.648952
r-75-4	1	0.67	24	1	266	3321	13.9363556	2453	4.4143027
r-75-4	1	0.67	24	2	133	1990	5.5819992	294	0.2542097
r-75-4	1	0.67	24	2	266	3348	11.7902297	41	0.0415282
r-75-4	1	0.67	24	3	133	2069	6.3995656	235	0.2061983
r-75-4	1	0.67	24	3	266	3410	13.1641397	26	0.0353935
r-75-4	1	1	12	1	133	1934	3.2799219	2508	1.0818558
r-75-4	1	1	12	1	266	3265	6.2269387	686	0.6163206
r-75-4	1	1	12	2	133	1973	2.0932982	828	0.2761331
r-75-4	1	1	12	2	266	3376	4.5316746	250	0.0963829
r-75-4	1	1	12	3	133	2029	1.7461256	135	0.0363862
r-75-4	1	1	12	3	266	3464	6.8600506	3764	2.8123026
r-75-4	1	1	24	1	133	1945	6.4968885	5960	3.5103745
r-75-4	1	1	24	1	266	3321	7.3044845	68	0.0585894
