InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
r-75-4	2	1.33	12	2	133	2815	1.9407443	2353	0.6195329
r-75-4	2	1.33	12	2	266	4153	3.1013299	48	0.0088452
r-75-4	2	1.33	12	3	133	3167	1.4970724	1004	0.2172582
r-75-4	2	1.33	12	3	266	4245	3.0050662	333	0.1265832
r-75-4	2	1.33	24	1	133	2598	1.6023942	504	0.1436583
r-75-4	2	1.33	24	1	266	3905	5.6267461	2695	1.924033
r-75-4	2	1.33	24	2	133	2961	1.495106	633	0.1499664
r-75-4	2	1.33	24	2	266	4522	5.4107537	3752	2.1524083
r-75-4	2	1.33	24	3	133	3457	2.7977875	5847	1.514174
r-75-4	2	1.33	24	3	266	4690	5.6318475	5178	2.7551562
r-75-5	1	0.67	12	1	124	1647	3.2441439	6440	1.8045848
r-75-5	1	0.67	12	1	249	3122	3.5620161	147	0.0542308
r-75-5	1	0.67	12	2	124	1688	2.5241014	3215	0.9811612
r-75-5	1	0.67	12	2	249	3219	3.6857369	105	0.0419653
r-75-5	1	0.67	12	3	124	1687	2.2704304	2093	0.6689931
r-75-5	1	0.67	12	3	249	3175	4.3285571	910	0.6151424
r-75-5	1	0.67	25	1	124	1794	2.6525923	3344	1.0548222
r-75-5	1	0.67	25	1	249	3196	4.4511853	134	0.0680782
r-75-5	1	0.67	25	2	124	1795	2.8539727	2599	0.9592058
r-75-5	1	0.67	25	2	249	3134	5.3861125	338	0.3016046
r-75-5	1	0.67	25	3	124	1903	2.578761	922	0.374944
r-75-5	1	0.67	25	3	249	3346	8.57702	2525	2.8480407
r-75-5	1	1	12	1	124	1686	1.2362597	456	0.0954537
r-75-5	1	1	12	1	249	3318	5.5928695	3625	2.3157022
r-75-5	1	1	12	2	124	1788	1.0879759	218	0.0407303
r-75-5	1	1	12	2	249	3443	3.6850561	1470	0.7807458
r-75-5	1	1	12	3	124	1863	1.2325886	1164	0.2195978
r-75-5	1	1	12	3	249	3517	3.0894842	900	0.4065241
r-75-5	1	1	25	1	124	1774	1.1513459	223	0.0476914
r-75-5	1	1	25	1	249	3270	5.5545877	4088	2.449096
r-75-5	1	1	25	2	124	1869	1.0284826	271	0.0503308
r-75-5	1	1	25	2	249	3446	4.5683381	3436	1.804981
